	C	FDR_C	I	FDR_I	G	FDR_G	FDR
Gm15834	0.046502320246000046	0.08180901904677819	0.7121301111793621	0.8577313492834416	0.4245431552954758	0.4597301777810109	0.8239373078657718
Gm15952	0.23014076795634653	0.28960444989170314	0.09629970968305647	0.22840163205566896	0.023109420805232594	0.057169708273283056	0.22715595594280377
Gm15964	0.24229729503544084	0.30088343607303064	0.8639662347818072	0.9391020670689884	0.48647819578922336	0.49233213601032827	0.579984257710327
Gm15976	2.616119916312899e-06	1.2063698381152989e-05	1.0069196749557379e-05	5.807419596757667e-05	7.863798501261954e-11	5.600098947228625e-10	0.0002242055975124619
Gm16062	0.35238904798200177	0.3931079555072444	0.9584255450367669	0.9809463974833094	0.04618207943726349	0.10092288055435883	0.4205308488057325
Gm16267	0.43182179987933367	0.452946030509269	0.038217951995732066	0.11019296511269912	0.00020593442517524707	0.0008468113438070693	7.984391511194614e-07
Gm16286	0.05570182644005763	0.09504417287355905	0.20993561254963633	0.40257515995575077	0.011067316339844924	0.030751097922487397	0.24712797559258107
Gm16536	6.89704824977016e-07	3.357385782389359e-06	0.7624429671435196	0.8868343077092048	0.3818820923442413	0.4316104524661154	0.12276301949573763
Gm1673	2.6939544518965434e-05	0.0001069613438984369	0.00024266571502581377	0.0011644864552095735	2.6821061717585692e-05	0.0001249736489636815	0.0740989480825233
Gm16740	6.967239118377497e-06	3.0089015478616614e-05	0.3951178156432643	0.6127171190834542	0.17072650743201778	0.26546319364112064	0.8386616375580439
Gm17018	0.09026975323602571	0.1398945614359981	0.09939877672673737	0.2340804165213409	0.007722009957587539	0.02263475189183377	0.2903071363228294
Gm17139	0.018297665409256342	0.03776302092361055	0.07509728387772112	0.18921697965619644	0.0002937728733689582	0.0011759315302869368	0.05281198126512437
Gm17200	0.001186250144503905	0.00346676563256599	0.20175062934888632	0.39245651294152656	0.3568408269030354	0.4158757448647531	0.321844722291854
Gm17300	0.282142746581337	0.3361357779635892	0.23210534518324621	0.4326422441412649	0.24352114908911937	0.3329980100368798	0.46270323010478653
Gm19410	0.0004195737957077255	0.0013537713612578209	5.70569986827947e-08	4.010771377996451e-07	1.7476942115735028e-10	1.218040937354819e-09	5.057364870233826e-11
Gm19531	0.0018750519771299145	0.005231672643478368	0.01567270532468826	0.0513634914637526	0.03246213082626426	0.07617251435980925	0.09793827355612654
Gm19710	0.03389742194659856	0.06325668209002462	0.5686757276521374	0.7537188878314831	0.2553622838761156	0.3427774050675457	0.6472587326988881
Gm1976	0.05745959855609408	0.09754792208093657	0.007443155268586474	0.027023148750232998	0.00035004752924694404	0.001380328265227688	0.1050063151561935
Gm19951	3.735117639291642e-266	4.409688885231181e-264	2.967257453594816e-221	3.195181954700616e-219	0.0	0.0	3.06981713912205e-06
Gm2000	2.081408519822006e-15	1.8955132049940368e-14	1.565621509265461e-13	1.5897953543308033e-12	0.0	0.0	3.471243987192728e-15
Gm20300	0.4272602513669708	0.44975004867815527	0.9210137940725972	0.9661721623078237	0.3080185099300198	0.3837601244506375	0.6399615074670255
Gm20388	5.687273859377329e-06	2.4833873811931593e-05	4.04968263735732e-06	2.4420209331362692e-05	1.8981738194590037e-06	9.883212144994036e-06	0.35650551001210956
Gm20390	0.48522315176128356	0.4902766706366958	0.07322227559518726	0.18535393401117023	0.014316135388112938	0.03819325093060677	0.02397526775533883
Gm20425	5.818811373323463e-235	6.0019508049680645e-233	1.649108787824576e-201	1.615961701189302e-199	0.0	0.0	1.0152142286221797e-177
Gm20458	1.9597303799166445e-104	9.188228704690525e-103	2.8509299260067844e-81	1.2093620062744797e-79	0.0	0.0	2.965637209127134e-23
Gm20498	0.2839003650835086	0.33761403852588595	0.7511738253378963	0.8801313323709485	0.33823525931298337	0.4042842634417413	0.74083189599977
Gm20503	9.125516958172621e-06	3.879433434843102e-05	3.890271387472716e-11	3.434303542868932e-10	1.2545520178264269e-14	1.08983645591145e-13	2.7012219912374316e-11
Gm20517	0.1778976696902413	0.23834006908595493	0.16027037347096962	0.33308364573531946	0.054773715133231926	0.1155509765096248	0.1697246134246721
Gm20518	0.01633494512462257	0.034282743044801146	0.25062414084864426	0.45551925353675476	0.05523719145605166	0.11635194305198844	0.6402504472061274
Gm20521	0.3054015954620222	0.35588419954005895	0.6377948684791656	0.8077892059783978	0.2146295741214279	0.3078436636634515	0.43118289039735247
Gm20538	0.003267598744437448	0.008575040197306523	0.0005154508723860261	0.0023525398688917887	3.101947766204205e-06	1.5806545065540823e-05	4.8933939231968815e-06
Gm20604	0.10164345311911249	0.15384680214924054	0.013293053273728575	0.044571351193193935	9.004291341285775e-05	0.00039267045328553315	0.04073852909011413
Gm20659	9.338301499201457e-08	5.008539484984953e-07	1.3225403810263725e-05	7.525884549173881e-05	1.7000380991838426e-08	1.049034844704186e-07	1.3749422853580215e-09
Gm20662	0.023161801196761676	0.0460886209167671	0.8670850098160502	0.9398581369779976	0.357631721653625	0.4163518166192077	0.5841698222450271
Gm20671	0.009229737718499675	0.021156070152883816	0.7072992854328561	0.854462456505992	0.3087331544013643	0.3842596443514504	0.590153664967406
Gm20687	0.23457650009487885	0.293715196068198	0.48348854832729915	0.6883196694841209	0.2694044893434002	0.35430681585521895	0.5727345925869605
Gm20696	0.25987626609252545	0.31633882378144806	0.9561408433412159	0.9801184829943577	0.34676272666223507	0.40983330823341474	0.1985240064369443
Gm20716	0.47223538322148695	0.4808723392068327	0.9100607301296736	0.9612103941584111	0.290387380400977	0.37104776456698	0.7546044130840369
Gm20721	6.997099813830153e-05	0.0002615970281408686	0.06696051754667849	0.1725791981693589	0.042719143529338144	0.09507265215625357	0.07825235390544906
Gm20754	3.053445837126061e-14	2.6040657752827046e-13	1.4426056451399462e-18	1.8263685680524978e-17	0.0	0.0	1.017873392784557e-36
Gm2115	5.736034884193458e-73	1.965293910147262e-71	1.1913741809571031e-101	6.048847460724691e-100	0.0	0.0	1.1136007760259024e-189
Gm2164	1.246752318615589e-08	7.220405419689217e-08	5.5093252454261384e-14	5.755424102338031e-13	0.0	0.0	3.626361438332547e-25
Gm21949	1.9112430130271015e-17	1.9110479882298537e-16	4.0160587933763095e-25	6.5808294508853606e-24	0.0	0.0	1.9242359876268907e-37
Gm21972	0.19190169741016494	0.2524764679004036	0.8032959899761691	0.910156332109762	0.49675650090597345	0.497936560306299	0.5140112715588764
Gm21974	0.08463620880448891	0.13301527026065546	0.7910159917165306	0.9045589570346929	0.43140040968226023	0.4636784951783044	0.5671599929572654
Gm21985	2.20640010467059e-07	1.1439425727866196e-06	0.3348295859534719	0.5535675911520282	0.03941701961100119	0.08920262705963064	0.27568149531601993
Gm21988	1.2283942144430718e-15	1.1313002732450808e-14	6.195956914358699e-16	7.035247022456649e-15	0.0	0.0	1.3283558197623526e-08
Gm21992	0.24420207482566453	0.3025968805281597	0.8615562366799824	0.9380183852658124	0.2559448757149263	0.3431391212382765	0.9364013064722969
Gm2415	0.4084553875821477	0.4364250728292951	0.462842732518708	0.6707181212586246	0.24896954839230123	0.33794883012829474	0.15530369667847524
Gm26510	6.558076383200571e-07	3.1987352154794625e-06	3.344907986381653e-05	0.00018058817277440123	1.9389410658154915e-06	1.0084757698474523e-05	7.83084884370106e-06
Gm26551	0.013689500713418888	0.029558431650165935	0.0390279606631857	0.11212943979619035	0.2166648774381017	0.3096775219173793	0.3261695814810108
Gm26561	2.966868678917706e-197	2.5957451950638038e-195	6.883399220032021e-189	6.303778407205026e-187	0.0	0.0	3.254269253660481e-08
Gm26582	0.08360498430972801	0.1317962099824686	0.9491505730859071	0.9773769982256025	0.23800502096648057	0.32868408160152335	0.19683339096628927
Gm26593	0.0061552644087287745	0.014826803328695492	0.741244557060766	0.8734503841999154	0.16198888494853336	0.25632103873100354	0.5250197167802245
Gm26623	0.00019478908054259536	0.0006754204530208394	0.17407835611921252	0.3549807553933061	0.18772964521762936	0.28196854590551046	0.7163946021595268
Gm26668	0.18221487098459288	0.24292837017388105	0.7377951830590206	0.8715582345025839	0.24477344270634638	0.33387599387878925	0.7727204693835651
Gm26691	0.04197907700688425	0.07522914696241016	0.01029848146672606	0.0357347095936433	0.010513057385363012	0.029488274617287105	0.057733845616082156
Gm26694	0.14063234654066054	0.19859581549963	0.01506719486366479	0.04956958208077891	0.0009103851405308783	0.003332410904767305	0.05531468219532057
Gm26733	0.3470547125297372	0.38885191138404734	0.16871340883145725	0.3461521551799518	0.30176146795116354	0.37924337879356823	0.9234776164692056
Gm26735	0.00040460625072564343	0.0013132615604042994	0.9646890085638871	0.9827760154554388	0.3276222790955734	0.39722478506032216	0.4274266871992994
Gm26745	0.02168842519722511	0.04360379124078966	0.20303663988244258	0.3937882327860837	0.036948057747238416	0.08492939663738899	0.16412006136698518
Gm26759	0.03427090764385123	0.0637957112465992	0.8417723112276777	0.9275221253350805	0.4390129515541443	0.4673425217033199	0.8504528251639505
Gm26770	0.00020349458071710656	0.0007024172553994335	0.8047984160715203	0.9102932760659587	0.34955837748637364	0.41137489805150945	0.5620169114468535
Gm26782	1.1578874089148329e-06	5.5158671463084335e-06	0.013479061475975829	0.04507894996692394	0.015725093913751098	0.04131104430585711	0.006393914744726393
Gm26786	0.26464172206481085	0.32046765132391025	0.7659292313542014	0.8886998761367005	0.484261106662611	0.4915345539866299	0.3520997386493408
Gm26804	0.000126644204230177	0.00045241945215147806	0.04593235832620904	0.12797588263819232	0.03885888441238605	0.08818392967970609	0.8820576939481736
Gm26820	0.004592956363938704	0.011537139043895249	0.13372970679583843	0.2938113104256716	0.22264798965267807	0.31541530296466563	0.39723682059466936
Gm26825	2.4518879313663056e-24	3.2511569471526965e-23	4.264264854446527e-20	5.860523325206384e-19	0.0	0.0	7.198671475355555e-08
Gm26848	0.012301611079798835	0.027009519823201607	0.005545651980964286	0.020733248287473877	7.684661862406017e-08	4.5444780681784285e-07	2.670430569915868e-07
Gm26904	0.0010190854105501031	0.003016012666258067	0.010217567699125362	0.0355294343093433	0.011122296090416595	0.03088336055256226	0.1211856669240811
Gm26917	6.076002926679171e-10	3.9429637535449795e-09	2.607392723923561e-07	1.7392676175443821e-06	2.151847325437828e-06	1.1133026368513874e-05	1.3347061976490708e-06
Gm2694	6.786633525277531e-14	5.683950590956797e-13	8.17434216584116e-12	7.514106837061681e-11	0.0	0.0	1.4056677251423472e-14
Gm27029	0.040006163257009404	0.07238190431230339	0.03214806847515478	0.09527068121646387	0.014620022387511034	0.03883480601117393	0.5697430194088446
Gm27032	0.13763747049416825	0.19533121901492848	0.27799169728275186	0.488880230020403	0.01851645584274564	0.04746082940179558	0.04247430754869873
Gm28043	0.09888440854227809	0.15048428627205823	0.8537380377834032	0.9331599589782005	0.09215254856488542	0.17298904662592188	0.31786616916956356
Gm28047	0.03336605965431418	0.06250315781927446	0.002163203602900033	0.008902659430834702	0.0002469282740762413	0.0010040042148021114	0.01283062424730709
Gm28048	0.37571535272974277	0.4115857732139463	0.6520734409476925	0.8171975505622763	0.28239006953436685	0.36419324708703094	0.3035789214616703
Gm28050	0.10598812783520017	0.15885250300659629	0.5034660754775468	0.7050751754729421	0.10005226774676124	0.18449608047619748	0.25502813667940716
Gm281	0.049453976745813345	0.08615102544572889	0.4762395403046541	0.682053758806559	0.10796953930816733	0.19477052939630554	0.13577388868927726
Gm2824	0.0013280772435932623	0.003828722833177516	0.12373986522555364	0.27695909989611694	0.017867370973085328	0.04601376298692855	0.003727415409726027
Gm28285	0.30849593745852155	0.35838194323130446	0.8420400548305959	0.9275221253350805	0.37178458930331737	0.42496573061003373	0.49910499030727884
Gm28376	0.017975678408770377	0.03722393760091735	0.09748742118127712	0.23068805606262605	0.0044962120738321065	0.014173367748904583	0.0002244429763943696
Gm28539	0.2048026033525207	0.26584660068906435	0.4781215069150011	0.6834591752385261	0.24610561115103535	0.3348033990932938	0.020765366096060833
Gm28905	5.260141364153217e-10	3.4294161827902443e-09	3.9848845774436356e-05	0.0002134170253867751	1.4349289634174589e-05	6.899346865813386e-05	1.4733046216935755e-10
Gm28928	3.8992773459081945e-100	1.7607842724679446e-98	7.947657595426655e-105	4.2325596074774886e-103	0.0	0.0	0.0
Gm29502	0.27534399637110696	0.3300826792807043	0.5849600050422037	0.7667620115679853	0.10698202835857862	0.19377391790863435	0.12277867307422434
Gm29773	0.0946113597662056	0.1453357445287739	0.9245306316099486	0.9673039985009306	0.2834737593122214	0.3648318980176877	0.9184180495058974
Gm2a	2.6386519739709263e-07	1.354434295072871e-06	0.5182251177987329	0.7159294979994055	0.20197661925067845	0.2960876928513176	0.44369363715222865
Gm32647	2.1313036041454294e-109	1.0821059076176717e-107	5.93627479894608e-54	1.7416034956548698e-52	0.0	0.0	2.7039146245763105e-47
Gm34084	0.04589448828532635	0.08092927921718046	0.7350137093298226	0.8704857792751911	0.1359820835292458	0.22789266914709758	0.14550789548762055
Gm34821	0.0003688679810395009	0.0012064543879192486	0.6061458155046677	0.7844689982112235	0.36736363107767844	0.422050747146165	0.7382760435865316
Gm35188	0.07952690708300025	0.12671287195224706	0.10851224645237884	0.2507441270991958	0.03965306619374098	0.08969538218662694	0.8283207681666204
Gm3550	0.3633032277269589	0.4020336904005048	0.5887287863303843	0.7692963564810555	0.23525479387778092	0.3261628101459679	0.43989020324642325
Gm35769	0.0805943422493271	0.12799713185226447	0.014869791377773951	0.0490107923682499	0.0025058731699147963	0.00840063331919093	0.14737454085909052
Gm36264	3.2621573257776045e-15	2.927278354880471e-14	2.0967238788265307e-09	1.6555839878018674e-08	1.7759205217515728e-10	1.2368333470251357e-09	1.4882720021142346e-06
Gm36423	0.2084143455946338	0.26928430544327747	0.7118686017394513	0.8577313492834416	0.3431905501881245	0.40745957092883067	0.32460313821316483
Gm37240	0.011466008459427716	0.02544856554788951	0.1636491175632958	0.3383117516883409	0.00052943210188372	0.0020304912588487564	0.0005493571282314948
Gm37422	0.3465658552154736	0.38851376447276353	0.03620872519916311	0.10537846695176695	0.0011375393905557196	0.004092051574176027	0.006409277060667908
Gm37459	2.601358495002905e-64	8.222810287914021e-63	6.611758610107209e-70	2.4084989821725106e-68	0.0	0.0	1.315821743564889e-99
Gm3764	1.2949508626743472e-13	1.0618597073929646e-12	0.03185125522149594	0.09460759318443125	0.005432489083310399	0.016692681256619192	0.002107491866085757
Gm37988	0.37988889965653133	0.4148129404651605	0.6570700781722222	0.8209396526851466	0.4216422416437696	0.45782863716350797	0.8050082496305636
Gm3839	0.02486054825371397	0.048906713785839585	0.12143465809788383	0.2730468597295006	0.08100650982433788	0.15671920824653246	0.13962753138770587
Gm38393	2.9192493966435793e-05	0.00011502100859553853	7.796071759474238e-08	5.425689429764777e-07	0.0	0.0	2.0181236618096376e-07
Gm38394	0.2902062669618326	0.3431556908361286	0.9435419339564142	0.9751890529310097	0.47478730984875317	0.48635175091030025	0.3175795283232495
Gm38431	0.02192485519327089	0.04394388546509745	0.49709215199978296	0.6998571835410737	0.21489022848927086	0.3080323798956064	0.15525567280634237
Gm38825	0.0675361184435346	0.11109391046301756	0.5215789113973339	0.7188399089708122	0.2364511142984963	0.32707290641035647	0.6217532669180718
Gm39469	0.00023591232275284584	0.0008037916726895467	0.645620422386561	0.8132709241503936	0.4545933760222032	0.4766274868009382	0.6838269136106154
Gm40123	0.0020437311378150576	0.005660407410811122	0.8666406647660789	0.9398198178444895	0.4234452048789725	0.4591960582756125	0.7478599078747051
Gm40841	1.035536702425721e-06	4.966825328962134e-06	6.26467220612414e-09	4.784686122198788e-08	1.0558220964185239e-12	8.310040741208927e-12	1.1846506537205786e-23
Gm4131	0.0026159758230338073	0.007059748578878622	0.0006841019716621934	0.003064275933235633	0.00019763382342852243	0.0008174815684998274	0.017126356250987816
Gm42372	0.2924775460742055	0.3451749336361724	0.16152032302074038	0.3349933090264074	0.04103020756203157	0.09203800934826102	0.06309912847866919
Gm42416	0.10317318968333944	0.15577139394058426	0.08201210389684499	0.20202026296761794	0.0010808234354238166	0.0038980452129988886	0.006093997462780307
Gm42418	1.1662277819630107e-190	9.6846322334369e-189	1.0562661357533794e-191	9.857477965949872e-190	0.0	0.0	0.40601654364502543
Gm42420	0.016585832123799524	0.034705225065366545	0.0023087723086148352	0.009432126174700458	9.198698408541262e-07	4.939070997550457e-06	0.03403690101462573
